62.5731	60.8512	60.3855	61.5862	65.1952	61.1751	62.9838	63.5495	63.7373	65.5151	61.3416	62.51	62.1314	63.3502	63.9243	67.0505	63.3902	62.9602	66.5013	66.7383	64.0423	62.4866	59.2948	64.3668	64.5185	59.1135	60.8624	62.238	60.6224	63.4216	62.7715	65.0648	63.8372	63.9323	63.6904	65.486	64.5028	61.6166	61.3511	62.7259	64.2001	61.8984	62.3552	64.7061	65.0576	63.3015	62.7731	64.5368	66.7155	66.6076	63.1507	63.5219	64.2244	64.3779	62.4034	62.211	61.7377	60.8814	62.9061	60.9295	62.2384	60.1578	63.9629	62.9138	63.8064	62.8233	62.7909	63.6315	64.9441	59.9453	62.9301	65.8131	61.6994	64.1278	63.4955	61.7361	64.6817	64.1947	62.3558	65.7151	66.1758	65.7909	65.7516	65.4274	67.2245	64.4028	64.8874	62.9064	61.9614	64.9609	63.3424	60.0005	63.2771	61.7499	62.1321	62.8657	63.7185	59.8763	61.9546	61.6606
62.8138	60.7874	60.7837	61.3936	67.3888	62.13	62.7983	62.6657	64.6019	65.2585	63.2509	62.5297	62.9397	64.3999	64.0188	65.3777	62.6837	62.5673	64.6731	63.4717	63.553	61.8537	58.7034	63.7802	63.0721	58.4254	61.78	62.4966	59.5592	63.5787	62.7988	64.841	65.4349	64.0077	63.4593	65.9672	64.2653	62.4247	60.9478	61.4136	63.8257	60.6129	62.6019	65.1242	62.6399	63.5247	63.8428	64.6805	66.476	64.8674	62.081	64.0068	62.8607	64.1213	62.6109	63.748	63.345	63.0608	63.4753	62.9597	63.9658	61.2118	64.881	63.9819	63.7795	63.2656	63.945	61.778	63.8589	59.8776	61.9323	64.5712	62.6655	62.0837	63.6317	61.9445	63.5638	63.4708	62.2515	64.2938	66.7403	64.5313	65.5031	64.6912	65.0925	64.7095	63.9844	61.8521	61.5151	63.4505	62.6784	61.0736	61.7753	62.6769	62.5612	63.8279	63.7681	58.5043	62.3939	60.641
63.6152	60.4342	62.0698	61.0271	67.479	64.0903	63.5817	62.8083	65.346	64.2365	63.6518	60.9832	62.4924	64.1494	63.4317	65.0404	62.5217	62.6106	63.8431	61.9617	60.9151	60.6856	56.885	61.744	61.5461	59.2599	62.0862	62.6244	60.5548	64.0613	63.8073	65.5343	66.2194	65.2472	65.8442	65.7116	64.4279	62.0382	61.5853	61.475	63.3429	59.9093	62.9349	64.6349	62.8715	62.6361	61.6896	62.2728	64.4733	63.807	59.625	62.9736	61.626	63.1297	60.3954	61.3025	61.0822	62.9225	61.1634	61.9277	63.0512	61.4757	64.8603	63.6166	65.0965	64.1102	64.2923	62.4499	63.5746	60.2834	62.0177	62.5757	63.0331	60.812	62.8434	62.4237	63.9929	63.293	63.3166	63.8323	67.7426	64.8274	65.9732	64.0169	65.075	63.5258	63.0532	62.1844	61.801	63.4406	64.5081	63.3601	62.8793	63.8483	63.6392	65.3156	64.6823	59.6693	61.195	61.7571
61.6274	59.7486	61.1187	61.4934	65.1626	62.7856	63.6174	64.7338	65.0145	62.5193	64.9287	60.1336	62.9411	63.0142	62.2614	65.4162	62.7952	60.9838	63.8606	61.2581	60.4719	61.2247	56.3975	60.7862	62.2839	59.9292	62.0122	62.8527	60.9536	64.1195	65.1003	65.6965	66.2345	65.562	65.6931	63.9418	64.3585	61.5679	59.7492	60.7293	63.711	60.8255	63.608	64.7796	62.6831	64.5904	63.5907	62.2415	63.5562	64.4653	60.7263	63.6802	61.9299	63.8037	60.496	61.7345	60.0649	60.8011	61.7251	61.6864	62.1424	62.1892	64.3582	63.8048	66.497	63.3545	62.5246	62.8357	62.3875	61.3148	63.295	62.9975	62.808	63.2232	63.649	62.3475	63.3675	62.8778	62.523	65.4698	67.3844	64.3895	67.2627	65.454	66.0392	64.716	62.9372	61.7754	62.2928	62.2346	64.7047	62.3506	63.9839	64.699	65.4514	66.8904	65.1571	60.962	62.9417	61.4733
60.879	62.2022	64.0126	63.002	65.3442	65.3861	63.1399	65.2653	63.8329	62.733	66.1038	61.9369	63.0321	62.3367	63.0251	66.2131	63.1016	61.34	62.6315	60.7811	62.8897	63.0622	56.5484	61.7243	61.9605	60.5795	61.9215	62.2193	59.3282	64.4812	63.1735	64.6472	64.9595	63.8537	64.1892	61.8924	62.1766	59.9834	57.9938	59.8621	63.2614	61.0139	64.9288	64.6916	63.2536	65.1024	63.4408	62.8748	63.2994	62.7748	58.6595	64.0531	60.7103	63.7206	59.6205	60.6913	59.1582	62.1236	59.7298	62.5532	61.969	61.2706	65.1555	64.7804	67.0533	64.5654	62.1404	62.8893	63.3917	61.2109	62.3301	62.3317	63.3792	63.7348	64.1811	63.1467	62.6738	62.2522	63.5051	64.1224	66.1864	64.5768	65.3714	66.1315	67.0016	64.1093	64.313	62.6075	62.08	64.0843	64.4361	63.2848	65.0654	63.6511	63.8666	63.8239	62.8596	60.6337	61.4758	59.8325
61.6047	64.745	64.5694	65.1336	68.524	67.6674	63.6386	65.91	62.9727	62.6861	65.5737	63.0257	63.1147	64.0224	63.4169	66.7447	65.0976	62.5567	61.0982	60.8972	62.3992	64.1132	57.6494	61.3389	60.0021	61.6319	60.0808	61.4431	57.8575	64.1954	61.5499	64.3421	63.8097	65.2123	64.3024	63.4791	62.3487	61.816	59.0925	61.1569	63.5142	61.0289	65.398	65.4708	63.119	65.9758	63.051	60.9681	62.159	61.2901	57.8845	63.9013	59.4958	64.2857	60.866	59.4018	59.6921	62.6468	58.2683	61.6581	60.3076	59.1029	65.1965	61.7106	63.3645	62.7184	62.1816	62.9359	63.1642	60.8623	63.8304	63.0635	64.5873	64.0467	63.8817	65.7005	62.8239	62.243	62.8377	62.8995	65.5509	64.6487	63.0317	65.3676	66.1996	63.8272	64.2245	62.0503	61.7657	63.9521	65.2628	63.6515	64.9735	63.7733	63.0474	63.5527	63.1162	59.5076	61.7112	61.6104
61.292	65.5208	65.7349	66.557	68.7917	69.2278	64.3984	67.5861	63.1362	62.5669	66.3052	62.2275	63.0951	63.1691	62.2975	66.4641	65.314	62.8626	61.3962	60.4468	62.3173	64.6987	58.2567	61.4339	60.0991	62.1245	62.3169	63.0578	59.2417	65.1691	62.9251	65.6196	64.8808	62.9168	64.6045	62.2695	61.1693	62.334	58.2627	61.6175	65.5818	61.4088	66.0663	66.6038	62.1783	66.1322	62.7644	59.7066	60.5687	60.3781	57.6487	63.6965	60.4557	62.3302	61.1681	60.2655	61.0533	63.1336	58.8732	60.601	61.6932	60.7519	63.6774	60.2015	62.0585	63.8354	62.2173	62.7154	61.7681	62.8368	64.2271	63.0393	62.6025	63.0222	62.0184	65.3503	62.0953	62.6884	63.6395	62.8605	66.1744	66.5598	64.0369	65.3678	64.5988	62.5112	63.955	62.4445	60.7597	61.8385	62.7865	63.2967	64.2299	64.555	62.1146	63.6763	62.9462	62.0155	61.8172	63.3111
61.1217	64.5981	65.3881	66.7283	68.806	69.7158	63.6384	67.9838	63.955	62.3999	65.3082	62.0319	62.353	62.1335	60.4669	65.3249	63.8819	63.1139	60.2266	58.9877	63.2528	64.0899	57.392	61.8676	59.6548	63.6691	63.5754	64.3632	61.2667	66.2109	63.8436	66.0908	63.7107	63.5284	61.8551	61.5695	61.2603	61.3796	57.6915	62.4389	65.2554	63.0387	65.8617	65.3236	62.0221	65.2339	61.7115	58.8781	60.5329	59.8784	58.4102	64.0872	61.5448	63.6689	63.0149	61.4302	62.821	63.469	58.6175	61.2219	61.5543	60.3199	62.8354	60.1289	60.5796	63.1487	62.2847	63.2675	61.7112	63.8471	64.7446	64.5695	63.6332	63.9761	62.4565	65.7571	61.3985	62.6901	63.8915	62.9163	64.9183	65.3869	62.5581	63.4405	62.8641	61.8942	63.7792	62.4504	62.8158	63.9775	65.3375	65.2103	64.8836	65.501	64.8063	64.0532	62.2781	61.72	61.9401	63.9757
60.8828	65.8621	64.8921	68.0823	69.0886	68.0536	64.9878	67.2091	63.0538	63.187	62.815	61.3734	63.4341	60.8679	61.4595	64.8718	64.932	64.148	61.0752	60.5693	64.5657	65.4322	59.7996	62.296	60.8814	64.3827	64.0036	64.4809	62.4869	65.5508	61.9172	64.1935	62.4949	62.7202	60.639	60.5061	61.2618	62.2642	58.6511	63.3342	63.6826	64.4565	65.9438	65.7246	63.3073	64.9963	60.6569	59.6317	59.961	59.8169	58.1203	63.4063	62.1148	64.2067	63.6153	61.2713	61.6291	62.9832	59.1051	61.6204	60.8093	59.4019	61.4269	59.5163	59.9865	61.843	62.1954	64.1299	62.8609	64.2974	65.1219	64.268	63.2368	63.2663	60.8278	63.9679	61.8132	63.0025	63.695	61.8038	64.2535	65.9593	63.7802	62.1439	63.5732	61.2347	65.9311	62.7562	62.9134	63.7619	65.8378	65.2154	66.7477	65.0186	64.7766	64.4687	62.5964	63.0423	62.5074	63.9616
60.8688	66.7905	64.7427	68.0372	66.9315	66.08	63.0811	66.3899	62.097	63.1685	63.0874	63.0988	62.6137	62.0962	62.3848	65.3123	66.3722	63.5541	63.0169	63.2543	66.3214	66.2239	62.2986	63.8022	63.8322	61.5724	63.5501	63.2222	61.9617	64.4956	59.4993	62.9874	63.6838	60.6905	59.119	60.4666	60.5884	62.9045	57.5474	61.2719	63.9512	64.5585	64.9077	64.0266	63.415	64.3412	62.6183	60.8087	61.5853	59.0789	60.6432	62.4752	63.0251	63.865	64.0281	60.9205	63.9337	63.294	61.2183	63.0249	61.2889	60.275	63.3869	59.4297	58.8265	60.9573	61.5733	64.1072	62.9106	62.9437	66.0647	66.2838	64.4735	64.5597	62.531	64.0606	62.6206	63.4878	63.578	61.9947	64.4982	66.4649	64.1621	62.8969	63.4585	62.1116	65.3381	61.8627	61.8455	63.8744	64.6164	64.3599	65.2912	65.0962	63.4096	63.3175	61.581	63.654	63.7682	64.5062
